Day,T,TM,Tm,H,PP,VV,V,VM,RA,SN,TS,FG,month,year,RA_tomor
5,14.0,19.1,10.4,78.0,0.0,9.2,4.8,11.1,0,0,0,0,3,2021,0
22,24.2,28.2,21.0,79.0,0.0,9.7,11.9,18.3,1,0,0,0,10,2012,1
23,20.1,28.0,12.9,62.0,0.0,10.0,11.7,25.9,0,0,0,0,4,2015,0
6,27.9,33.6,24.0,55.0,0.0,11.4,20.2,33.5,0,0,0,0,7,2010,0
4,19.4,23.7,16.0,77.0,0.0,10.9,19.1,29.4,0,0,0,0,5,2013,0
1,18.2,22.0,14.0,74.0,0.0,9.8,14.1,25.9,0,0,0,0,4,2016,1
24,26.6,33.6,17.8,41.0,0.0,10.8,10.6,24.1,0,0,0,0,5,2009,0
5,15.6,22.9,10.0,65.0,0.0,10.0,9.4,16.5,0,0,0,0,1,2018,0
5,27.8,35.5,22.0,42.0,0.0,11.1,17.2,33.5,0,0,0,0,6,2009,0
18,11.2,17.0,5.6,81.0,0.0,8.9,6.5,16.5,0,0,0,0,12,2021,0
27,13.9,17.0,1.8,67.0,1.52,7.9,25.4,42.4,1,0,0,0,11,2018,0
2,13.7,20.3,10.0,82.0,0.25,9.5,6.5,13.0,0,0,0,0,2,2016,0
4,22.4,27.4,18.0,56.0,0.0,11.3,17.2,29.4,0,0,0,0,6,2008,0
22,27.3,34.0,20.8,64.0,0.0,10.0,7.8,20.6,0,0,0,0,8,2014,1
24,13.1,16.0,11.5,68.0,0.76,8.9,23.9,38.9,1,0,0,0,1,2014,1
17,12.4,17.1,10.0,73.0,0.51,10.6,20.9,33.5,1,0,0,0,4,2012,0
26,13.3,18.0,9.0,66.0,0.0,11.3,10.0,18.3,0,0,0,0,11,2008,1
3,16.6,23.2,11.4,58.0,1.27,11.1,13.3,22.2,0,0,0,0,4,2013,0
2,16.3,21.1,12.2,68.0,0.0,10.0,13.7,35.2,1,0,1,0,11,2010,1
12,27.0,35.0,19.0,64.0,0.0,10.0,8.7,22.2,0,0,0,0,9,2014,0
20,24.6,31.8,20.0,65.0,0.0,10.9,11.5,25.9,0,0,0,0,9,2012,0
11,11.1,15.0,8.5,69.0,0.25,10.3,14.4,25.9,1,0,0,0,3,2010,1
11,20.9,26.3,16.4,56.0,0.0,10.3,17.6,31.3,0,0,0,0,5,2009,0
31,12.1,18.0,5.4,69.0,0.0,10.0,10.2,24.1,0,0,0,0,12,2010,0
10,26.8,32.0,23.6,71.0,0.0,9.5,10.2,18.3,0,0,0,0,9,2012,1
27,19.0,23.0,15.5,64.0,0.0,10.0,8.0,16.5,0,0,0,0,4,2021,0
7,10.9,16.1,6.0,60.0,0.0,10.0,8.5,14.8,0,0,0,0,2,2020,0
28,18.6,20.5,17.0,95.0,77.72,7.4,10.4,18.3,1,0,0,0,10,2019,1
16,12.8,18.0,9.0,81.0,0.0,9.8,5.0,13.0,0,0,0,1,1,2011,0
15,13.7,15.5,11.0,52.0,0.0,9.5,14.4,24.1,1,0,0,0,12,2008,0
20,14.2,18.2,11.0,66.0,0.0,10.0,17.6,27.8,0,0,0,0,2,2020,0
12,26.2,30.3,21.4,73.0,0.0,10.0,7.6,16.5,0,0,0,0,9,2019,0
21,14.8,19.0,10.0,62.0,0.51,10.6,25.0,40.7,0,0,0,0,3,2013,0
8,24.0,31.0,20.0,63.0,0.0,9.2,8.3,18.3,1,0,1,0,9,2019,1
23,18.3,24.5,13.0,82.0,0.0,7.4,5.6,18.3,0,0,0,0,11,2014,0
1,28.5,34.1,23.8,42.0,0.0,10.0,12.0,18.3,0,0,0,0,7,2019,0
18,15.7,20.4,12.0,78.0,3.05,9.7,9.6,16.5,1,0,0,0,11,2021,0
2,14.2,17.7,11.9,67.0,0.0,9.5,23.3,38.9,0,0,0,0,1,2019,0
23,24.3,32.0,18.0,46.0,0.0,10.0,7.0,22.2,0,0,0,0,9,2015,0
8,13.8,23.3,7.9,74.0,0.0,8.4,5.4,22.2,0,0,0,0,1,2021,0
12,27.7,33.0,22.9,72.0,0.0,9.3,13.9,22.2,0,0,0,0,7,2016,0
15,10.7,13.2,6.3,74.0,10.16,10.0,8.7,16.5,0,0,0,0,2,2018,1
27,16.4,22.3,10.7,67.0,0.0,10.0,5.0,11.1,0,0,0,0,11,2009,0
4,29.2,37.6,22.8,40.0,0.0,10.0,7.2,24.1,0,0,0,0,7,2021,0
16,14.6,21.0,9.8,80.0,0.0,8.2,6.9,11.1,0,0,0,0,12,2020,0
10,15.2,18.4,12.0,75.0,1.78,9.0,13.9,20.6,1,0,0,0,11,2018,1
17,18.5,25.4,13.0,73.0,0.0,10.0,11.1,24.1,0,0,0,0,4,2016,0
12,22.3,28.6,17.0,57.0,0.0,10.0,8.7,18.3,0,0,0,0,5,2014,0
24,13.6,19.0,-0.8,82.0,0.76,7.4,9.6,18.3,0,0,0,1,2,2008,0
2,25.8,30.3,22.0,73.0,0.0,10.0,9.8,20.6,0,0,0,0,7,2018,0
1,17.3,23.0,13.0,71.0,0.0,10.9,8.1,20.6,0,0,0,0,4,2010,0
13,11.5,15.0,6.8,75.0,0.76,9.2,19.8,35.2,1,0,0,0,1,2019,0
30,15.6,18.9,13.7,74.0,0.0,9.3,13.3,20.6,0,0,0,0,3,2014,1
9,30.7,38.2,20.5,33.0,0.0,10.0,10.6,24.1,0,0,0,0,7,2017,0
11,9.3,13.0,7.0,75.0,8.38,10.0,14.8,25.9,1,0,0,0,2,2010,1
27,28.9,33.2,25.0,62.0,0.0,9.7,15.4,27.8,0,0,0,0,9,2012,0
18,26.9,31.6,22.2,49.0,0.0,10.0,14.8,27.8,0,0,0,0,6,2021,0
18,18.9,25.6,12.0,67.0,0.0,9.7,13.7,27.8,0,0,0,0,4,2016,0
31,11.9,20.2,4.9,70.0,0.0,8.4,6.9,13.0,0,0,0,0,1,2018,0
14,23.8,30.2,17.0,56.0,0.0,11.1,12.4,29.4,0,0,0,0,6,2011,0
5,24.8,29.0,21.8,63.0,0.0,10.0,6.1,18.3,1,0,0,0,9,2020,0
2,20.3,26.7,16.0,75.0,0.0,8.7,8.1,24.1,1,0,1,0,5,2010,1
5,28.5,33.0,24.0,49.0,0.0,11.3,21.3,33.5,0,0,0,0,7,2011,0
9,21.3,25.7,15.0,64.0,0.51,10.5,10.6,20.6,0,0,0,0,6,2008,0
30,26.6,32.3,22.0,63.0,0.0,10.0,18.1,31.7,0,0,0,0,6,2017,0
11,10.6,18.2,4.9,78.0,0.0,10.6,7.0,16.5,0,0,0,0,2,2011,0
30,11.3,16.0,7.0,78.0,3.56,9.7,9.8,18.3,0,0,0,0,1,2009,0
25,11.0,16.1,7.0,72.0,5.84,9.8,15.0,24.1,1,0,0,0,3,2018,1
18,8.2,13.0,5.0,75.0,2.79,9.5,21.7,31.7,1,0,0,0,1,2017,0
5,23.1,29.0,18.7,52.0,0.0,10.0,10.2,20.6,0,0,0,0,6,2018,0
5,13.2,17.5,9.7,66.0,0.0,10.0,13.7,24.1,0,0,0,0,2,2016,0
29,27.3,31.9,24.0,61.0,0.0,10.0,18.0,29.4,0,0,0,0,8,2021,0
19,10.9,18.2,-4.4,71.0,0.0,9.0,5.0,13.0,0,0,0,0,12,2018,0
12,18.8,25.3,12.1,72.0,0.0,9.2,9.6,24.1,0,0,0,0,4,2014,0
15,12.7,15.0,11.0,82.0,3.3,8.0,20.6,44.3,1,0,0,0,1,2010,1
19,19.8,26.3,3.2,58.0,0.0,11.1,17.8,37.0,0,0,0,0,5,2013,0
8,14.1,18.2,11.5,61.0,1.27,9.7,31.7,44.6,1,0,0,0,3,2017,0
17,19.7,24.1,15.0,56.0,0.0,10.0,9.6,22.2,0,0,0,0,5,2016,0
31,13.7,18.2,8.5,76.0,0.0,10.0,13.5,24.1,0,0,0,0,1,2016,0
29,24.3,29.4,20.0,50.0,0.0,9.5,24.6,42.4,0,0,0,0,5,2016,0
11,26.9,31.2,24.0,44.0,0.0,10.0,22.2,27.8,0,0,0,0,8,2017,0
5,25.1,34.0,14.5,42.0,0.0,10.0,9.8,22.2,0,0,0,0,6,2014,0
14,13.7,18.4,9.0,63.0,1.27,9.8,13.9,27.8,1,0,0,0,1,2010,1
15,11.8,18.3,4.9,68.0,0.51,9.2,10.0,22.2,1,0,0,0,2,2011,0
19,22.6,25.5,20.0,76.0,0.0,9.2,8.9,18.3,1,0,1,0,9,2009,0
17,30.3,36.2,24.7,49.0,0.0,10.0,11.5,18.3,0,0,0,0,7,2015,0
24,11.8,20.4,7.3,81.0,0.0,8.7,7.6,14.8,0,0,0,0,12,2012,0
26,27.7,35.0,23.7,52.0,0.0,9.7,12.0,31.7,1,0,1,0,6,2021,0
25,16.9,24.0,12.0,61.0,0.0,11.1,12.4,20.6,0,0,0,0,2,2010,0
23,27.3,34.9,21.0,43.0,0.0,10.0,16.3,33.5,0,0,0,0,6,2018,0
12,29.3,36.0,23.0,40.0,0.0,10.0,14.6,27.8,0,0,0,0,7,2019,0
22,14.2,22.0,8.6,59.0,0.0,10.3,11.3,22.2,0,0,0,0,3,2008,1
25,27.3,32.4,24.0,45.0,0.0,10.0,18.1,29.4,0,0,0,0,8,2020,0
23,18.3,23.4,13.9,50.0,0.0,10.9,13.9,24.1,0,0,0,0,4,2008,0
22,16.8,19.2,15.0,68.0,0.0,10.0,32.2,46.5,0,0,0,0,1,2018,0
16,25.9,30.0,22.9,64.0,0.0,10.5,10.7,16.5,0,0,0,0,7,2008,0
30,21.8,33.0,12.0,50.0,0.0,10.6,8.7,18.3,0,0,0,0,4,2008,0
3,23.1,26.4,20.6,51.0,0.0,10.0,24.8,40.7,0,0,0,0,10,2019,0
23,13.1,16.1,10.0,73.0,0.0,9.8,30.6,44.3,1,0,0,0,1,2008,0
12,20.4,29.0,13.0,57.0,0.0,11.3,10.4,27.8,0,0,0,0,4,2013,0
28,27.2,33.6,22.6,62.0,0.0,10.5,15.6,27.8,0,0,0,0,6,2008,0
25,26.2,34.0,21.9,47.0,2.03,8.4,19.1,38.9,0,0,0,0,9,2020,0
18,26.8,31.1,23.0,47.0,0.0,10.0,27.6,35.2,0,0,0,0,7,2021,0
20,12.1,16.6,10.0,72.0,0.0,10.1,5.7,14.8,1,0,0,0,2,2012,1
26,16.0,20.3,12.5,61.0,0.0,10.0,18.1,27.8,0,0,0,0,12,2019,1
8,25.1,31.0,21.0,73.0,0.0,9.5,5.4,20.6,1,1,0,0,9,2014,0
7,25.7,33.3,19.5,69.0,0.0,10.6,8.3,20.6,0,0,0,0,10,2012,0
16,27.8,32.5,24.0,58.0,0.0,10.0,11.5,18.3,0,0,0,0,9,2019,0
15,12.6,20.1,7.0,76.0,0.25,9.2,3.9,14.8,0,0,0,0,12,2020,0
2,21.2,27.5,15.0,55.0,0.0,9.2,10.9,25.9,0,0,0,0,6,2019,0
3,16.7,21.0,13.8,70.0,6.1,8.7,23.9,42.4,1,0,0,0,5,2014,0
31,10.4,16.1,5.0,66.0,0.25,9.8,11.9,22.2,1,0,0,0,12,2020,0
8,26.7,32.0,22.0,58.0,0.0,10.0,18.0,29.4,0,0,0,0,8,2016,0
29,18.1,24.4,13.5,56.0,0.0,10.0,18.1,29.4,0,0,0,0,1,2021,0
13,12.1,16.0,9.0,70.0,0.51,10.0,13.1,24.1,1,0,0,0,12,2021,0
12,19.8,25.7,12.0,64.0,0.0,9.8,19.8,31.3,0,0,0,0,5,2009,0
6,29.1,35.1,24.0,54.0,0.0,10.0,17.2,29.4,0,0,0,0,7,2016,0
26,26.7,33.0,22.0,51.0,0.0,10.0,8.7,18.3,0,0,0,0,8,2020,0
28,12.7,17.5,9.0,56.0,0.0,9.8,20.2,31.7,1,0,0,0,11,2021,1
2,25.5,29.3,22.4,72.0,0.0,9.8,15.9,25.9,0,0,0,0,9,2013,0
9,12.1,16.4,6.2,72.0,9.4,10.5,23.9,40.7,1,0,0,0,2,2009,0
13,21.8,27.4,17.7,53.0,0.0,10.0,13.0,25.9,0,0,0,0,5,2017,0
31,23.6,29.0,19.0,51.0,0.0,10.9,30.0,40.7,0,0,0,0,5,2010,0
8,12.2,15.7,10.4,67.0,0.0,10.3,24.4,37.0,1,0,0,0,2,2008,1
25,24.2,30.0,19.9,80.0,0.0,9.2,7.4,16.5,0,0,0,0,10,2016,0
23,18.7,23.0,16.0,75.0,6.35,10.3,15.6,29.4,1,0,0,0,4,2010,1
18,15.2,19.0,12.0,82.0,0.0,9.2,13.5,25.9,1,0,0,0,4,2009,1
28,15.1,18.3,13.0,66.0,3.05,9.3,23.3,35.2,0,0,0,0,11,2018,0
27,29.7,37.4,23.4,42.0,0.0,10.1,17.2,31.3,0,0,0,0,7,2011,0
5,25.6,34.1,18.0,56.0,0.0,10.0,14.1,33.5,0,0,0,0,6,2019,0
13,30.7,40.4,24.7,51.0,0.0,11.1,10.0,22.2,0,0,0,0,8,2012,0
29,13.3,18.0,10.0,52.0,0.0,11.3,19.8,33.5,0,0,0,0,11,2012,0
2,28.6,35.3,20.5,50.0,0.0,9.3,9.6,18.3,0,0,0,0,7,2008,0
12,20.3,24.7,16.0,65.0,0.0,10.0,11.9,20.6,0,0,0,0,10,2021,1
16,32.4,40.0,24.3,45.0,0.0,10.0,5.7,13.0,0,0,0,0,8,2021,0
22,25.3,29.5,20.8,68.0,7.11,10.0,11.7,20.6,1,0,1,0,8,2018,0
4,12.9,19.3,8.7,66.0,0.0,10.3,5.6,13.0,0,0,0,0,1,2010,0
12,23.5,28.0,19.0,77.0,21.84,8.9,14.6,37.0,1,0,1,0,9,2013,0
29,22.2,27.5,15.0,52.0,0.0,10.0,13.0,25.9,0,0,0,0,5,2020,0
18,13.2,19.0,8.0,71.0,0.0,10.0,9.6,16.5,0,0,0,0,3,2015,0
2,12.4,17.0,9.0,62.0,0.0,10.1,15.6,24.1,1,0,0,0,12,2012,1
6,12.1,18.1,8.0,86.0,0.0,8.2,7.2,13.0,0,0,0,0,1,2008,0
30,19.8,28.0,12.1,51.0,0.0,10.0,7.8,20.6,0,0,0,0,3,2018,0
13,13.7,18.0,9.6,72.0,0.0,9.8,10.6,25.9,0,0,0,0,12,2017,0
27,13.0,16.0,11.0,61.0,0.51,9.3,18.7,38.9,1,0,0,0,11,2017,0
2,28.0,34.2,22.8,51.0,0.0,10.0,13.9,22.2,0,0,0,0,7,2015,0
26,8.8,11.7,5.4,83.0,0.25,9.2,12.2,20.6,1,0,0,0,1,2015,1
2,30.0,37.2,25.0,43.0,0.0,10.6,18.5,40.7,1,0,1,0,9,2010,1
18,13.9,22.0,9.9,56.0,0.0,10.0,18.0,31.7,0,0,0,0,3,2018,1
3,26.2,30.0,23.0,73.0,0.0,10.0,16.5,29.4,0,0,1,0,9,2013,1
11,20.6,25.0,17.0,57.0,0.0,10.0,19.4,40.7,0,0,0,0,5,2021,0
16,10.9,15.9,6.5,86.0,0.25,10.0,8.5,14.8,1,0,0,0,12,2021,0
20,15.1,19.7,12.6,70.0,0.0,10.0,13.5,24.1,0,0,0,0,11,2017,0
27,28.4,37.0,20.7,43.0,0.0,10.0,5.6,22.2,0,0,0,0,8,2017,0
24,23.9,29.0,18.0,74.0,0.0,10.6,10.4,24.1,1,0,1,0,9,2011,1
12,16.0,22.0,11.0,81.0,0.25,10.1,8.9,16.5,0,0,0,0,11,2009,0
18,28.2,34.2,24.0,54.0,0.0,10.0,9.8,22.2,0,0,0,0,8,2020,0
1,19.1,24.5,16.0,70.0,0.51,10.3,16.7,27.8,0,0,0,0,5,2011,0
29,15.0,19.3,12.0,64.0,1.78,9.8,17.0,29.4,1,0,1,0,10,2012,0
20,29.8,35.8,25.0,64.0,0.0,8.4,3.9,13.0,0,0,0,0,9,2014,0
20,26.7,35.0,18.0,44.0,0.0,10.0,8.5,22.2,0,0,0,0,7,2016,0
13,6.9,10.4,5.0,81.0,12.95,7.4,22.4,37.0,1,0,1,0,2,2009,1
20,25.1,29.7,20.5,66.0,11.68,9.2,15.7,27.8,0,0,1,0,8,2018,1
10,30.1,38.0,21.5,40.0,0.0,10.0,10.6,25.9,0,0,0,0,7,2017,0
28,19.9,25.0,15.0,70.0,0.51,9.0,7.4,13.0,0,0,0,0,9,2008,0
22,11.6,14.0,8.9,86.0,28.7,7.7,23.0,40.7,1,0,0,0,2,2012,1
5,25.7,31.0,21.6,47.0,0.0,10.0,26.7,35.2,0,0,0,0,7,2020,0
6,15.3,18.0,13.8,85.0,0.51,8.5,13.1,22.2,1,0,1,0,11,2014,1
24,26.2,31.4,21.0,63.0,0.25,9.3,10.4,20.6,1,0,1,0,6,2015,0
17,27.4,33.0,23.8,56.0,0.0,10.0,10.6,20.6,0,0,0,0,8,2019,0
27,23.6,30.0,18.7,46.0,0.0,8.7,13.5,25.9,0,0,0,0,4,2017,0
4,10.1,16.0,6.0,58.0,0.0,10.0,8.9,18.3,0,0,0,0,2,2018,0
6,25.3,30.8,20.0,56.0,0.0,10.0,8.7,16.5,0,0,0,0,9,2020,0
15,21.2,26.0,17.9,68.0,0.0,11.3,10.4,20.6,0,0,1,0,10,2010,0
12,27.2,32.0,23.6,73.0,2.03,10.6,11.3,20.6,0,0,0,0,9,2012,1
24,18.2,26.0,11.9,60.0,0.0,10.8,9.6,16.5,0,0,0,0,4,2009,0
20,19.6,25.0,12.8,74.0,0.0,9.5,8.3,16.5,0,0,0,0,10,2021,0
1,18.7,22.0,14.0,67.0,0.0,11.3,8.0,14.8,1,0,0,0,11,2010,1
12,24.9,30.7,21.0,71.0,0.0,10.0,10.7,25.9,0,0,0,0,10,2013,1
15,6.6,9.1,4.7,79.0,0.51,9.0,24.6,40.7,1,0,0,0,1,2017,1
27,20.3,25.0,14.6,63.0,0.25,7.7,12.8,24.1,0,0,0,0,5,2020,0
7,15.1,18.6,11.0,88.0,0.0,8.5,4.3,14.8,1,0,0,0,12,2016,1
1,15.7,21.2,8.4,73.0,0.0,9.2,12.4,27.8,0,0,0,0,12,2019,0
2,12.4,17.1,9.0,69.0,0.0,9.3,20.6,42.4,1,0,0,0,2,2014,1
14,24.6,30.0,21.7,62.0,0.0,10.0,12.4,18.3,0,0,1,0,10,2015,1
3,20.8,24.1,17.8,73.0,0.0,11.3,12.8,24.1,0,0,0,0,6,2011,0
28,20.2,26.4,15.0,55.0,0.0,10.0,16.5,29.4,0,0,0,0,5,2015,0
19,10.7,15.0,7.0,69.0,0.51,10.0,11.3,22.2,0,0,0,0,1,2015,0
21,14.7,19.0,10.9,68.0,0.0,10.0,17.6,29.4,0,0,0,0,2,2014,0
24,13.7,20.1,9.6,73.0,0.0,9.7,9.3,16.5,0,0,0,0,12,2020,0
2,9.5,16.1,6.0,68.0,0.0,10.0,8.7,18.3,0,0,0,0,1,2017,0
9,17.1,23.3,12.0,55.0,0.51,8.5,15.4,31.7,0,0,0,0,4,2019,0
26,26.4,32.0,20.0,65.0,0.0,10.0,8.7,22.2,0,0,0,0,8,2016,0
22,13.4,19.1,8.0,56.0,0.0,10.0,12.2,29.4,1,0,1,0,1,2021,1
18,19.9,25.0,16.0,82.0,108.46,9.0,8.5,18.3,1,0,1,0,10,2018,0
13,16.7,22.1,13.0,65.0,3.81,10.0,14.8,25.9,0,0,0,0,10,2020,0
20,30.2,37.3,24.0,37.0,0.0,10.0,9.1,25.9,0,0,0,0,6,2021,1
13,11.6,16.5,7.7,80.0,0.0,8.4,3.9,11.1,0,0,0,0,2,2015,0
7,29.8,36.5,26.0,74.0,0.0,10.6,13.1,27.8,0,0,0,0,8,2012,0
18,25.6,31.3,19.0,51.0,0.0,10.0,11.9,29.4,0,0,0,0,7,2016,0
23,16.8,21.7,14.0,76.0,0.0,10.0,11.9,24.1,0,0,0,0,3,2010,0
10,26.4,32.7,21.8,63.0,0.0,10.3,8.5,20.6,0,0,0,0,7,2013,0
12,9.0,13.1,7.0,72.0,15.75,7.7,26.9,42.4,1,0,1,0,2,2009,1
6,29.6,38.0,20.3,45.0,0.0,9.8,12.0,25.9,0,0,0,0,7,2008,0
5,24.3,30.4,21.0,61.0,0.0,11.3,15.2,37.0,0,0,0,0,11,2012,0
25,14.6,17.0,11.0,81.0,0.0,10.0,13.1,25.9,0,0,0,0,3,2017,0
26,23.3,29.0,17.9,66.0,0.0,10.6,11.3,22.2,0,0,0,0,5,2009,0
5,30.2,37.1,22.0,42.0,0.0,10.0,8.1,22.2,0,0,0,0,9,2018,1
27,17.8,23.0,12.5,71.0,0.0,10.0,9.4,18.3,0,0,0,0,4,2016,0
18,17.5,22.0,14.7,88.0,12.19,7.6,12.6,24.1,1,0,0,0,4,2010,0
28,25.2,30.0,21.5,60.0,0.0,10.0,10.7,18.3,0,0,0,0,8,2018,0
9,15.1,20.2,9.0,78.0,0.25,8.5,7.8,18.3,0,0,0,0,4,2020,0
26,24.4,29.1,20.4,68.0,0.0,11.1,16.5,25.9,0,0,0,0,6,2011,0
7,26.9,33.0,23.0,55.0,0.0,10.0,16.9,27.8,0,0,0,0,7,2018,0
7,13.9,21.4,7.0,52.0,0.0,9.7,12.4,29.4,1,0,0,0,2,2016,1
12,11.9,16.0,9.5,54.0,0.51,10.0,18.1,33.5,0,0,0,0,2,2019,0
24,12.1,18.2,6.0,78.0,0.25,8.7,5.0,11.1,0,0,0,0,12,2015,0
30,12.5,18.1,6.7,73.0,0.0,8.4,10.4,16.5,0,0,0,0,12,2018,0
30,16.8,24.8,10.0,70.0,0.0,11.3,5.6,16.5,0,0,0,0,10,2010,0
16,24.1,31.6,19.9,67.0,0.0,9.5,13.0,24.1,0,0,0,0,6,2019,0
18,21.7,27.8,16.3,74.0,0.0,9.8,5.7,18.3,0,0,0,0,10,2019,0
8,11.7,16.6,8.6,69.0,0.0,10.0,8.5,16.5,0,0,0,0,2,2018,1
18,11.4,18.0,5.2,67.0,0.0,9.2,8.9,16.5,0,0,0,0,1,2019,1
30,23.6,31.0,18.9,69.0,0.0,9.3,11.1,24.1,1,0,1,0,9,2015,0
9,28.6,34.0,24.0,46.0,0.0,10.0,23.7,37.0,0,0,0,0,7,2015,0
21,19.9,26.0,14.0,47.0,0.0,10.0,11.9,22.2,0,0,0,0,5,2021,0
25,18.2,23.0,14.8,68.0,0.0,10.3,19.4,27.8,0,0,0,0,4,2008,0
3,18.6,23.4,14.8,68.0,0.0,7.9,9.3,18.3,0,0,0,0,5,2008,0
30,25.5,31.0,22.0,58.0,0.0,10.6,10.9,24.1,1,0,1,0,7,2011,0
27,26.7,32.9,22.0,50.0,0.0,11.1,19.3,31.3,0,0,0,0,7,2010,0
9,12.6,18.7,8.6,72.0,3.05,9.8,16.7,38.9,1,0,0,0,3,2020,1
13,18.4,21.0,14.9,91.0,0.0,6.9,7.0,13.0,1,0,0,0,11,2018,0
1,28.4,33.9,24.0,67.0,0.0,10.0,10.4,22.2,0,0,0,0,8,2018,0
7,17.3,23.0,13.0,78.0,0.0,10.8,8.9,18.3,0,0,0,0,5,2009,0
23,13.0,16.4,9.3,73.0,0.76,10.0,9.1,18.3,1,0,0,0,1,2016,0
3,19.2,27.7,14.0,63.0,0.0,9.5,5.7,14.8,0,0,0,0,11,2017,0
23,21.2,23.0,20.0,87.0,0.0,9.3,7.6,22.2,1,0,0,0,9,2009,1
1,26.9,32.5,23.0,65.0,0.0,10.0,13.0,31.7,0,0,0,0,9,2016,0
14,29.1,36.9,24.0,63.0,0.0,10.5,13.1,29.4,0,0,0,0,8,2012,0
29,20.3,26.0,14.0,59.0,0.0,9.8,10.7,18.3,0,0,0,0,4,2021,0
4,25.7,33.5,21.0,59.0,0.0,9.7,8.9,18.3,1,0,0,0,10,2015,0
3,13.3,20.4,6.0,80.0,0.0,8.9,9.1,20.6,0,0,0,0,2,2016,0
8,27.6,34.2,21.5,65.0,0.0,10.5,8.7,22.2,0,0,0,0,8,2009,0
20,29.0,36.6,22.7,52.0,0.0,10.0,8.1,20.6,0,0,0,0,8,2011,0
16,11.6,15.8,8.0,75.0,0.0,10.3,16.3,29.4,1,0,0,0,3,2010,0
14,23.4,29.5,16.7,47.0,0.0,9.7,7.0,16.5,0,0,0,0,6,2013,0
8,13.3,17.3,7.4,72.0,0.0,10.0,9.1,18.3,1,0,0,0,3,2018,0
29,11.5,16.3,6.1,78.0,0.0,9.8,8.9,18.3,1,0,0,0,1,2017,0
29,11.2,14.1,8.0,79.0,1.78,9.3,11.3,24.1,1,0,0,0,1,2009,0
15,26.6,31.3,22.0,71.0,0.0,11.3,10.0,22.2,0,0,0,0,9,2011,0
4,26.3,31.0,21.0,63.0,0.0,10.0,8.3,20.6,0,0,0,0,7,2015,0
30,26.2,31.5,22.5,57.0,0.0,10.0,15.2,25.9,0,0,0,0,9,2014,0
30,26.5,33.1,21.0,56.0,0.0,11.4,12.0,29.4,0,0,0,0,6,2010,0
18,11.1,18.0,7.1,52.0,0.0,10.3,10.0,24.1,0,0,0,0,12,2010,0
18,27.4,34.0,22.0,71.0,0.0,10.0,10.4,31.7,1,1,1,0,8,2013,0
1,26.9,32.5,22.0,52.0,0.0,10.0,9.4,22.2,0,0,0,0,8,2014,0
7,23.8,28.3,20.0,50.0,0.0,10.0,22.0,31.7,0,0,0,0,6,2021,0
11,22.8,26.0,19.0,79.0,0.0,10.1,15.9,25.9,1,0,1,0,11,2012,1
30,31.4,41.4,22.0,41.0,0.0,10.0,11.7,29.4,0,0,0,0,7,2017,0
16,24.2,29.0,20.8,65.0,0.0,9.8,19.1,31.7,0,0,0,0,6,2015,0
25,22.5,26.1,19.9,82.0,5.84,9.3,15.2,29.4,1,0,1,0,9,2009,1
28,17.0,21.4,12.0,69.0,0.76,10.5,13.1,24.1,0,0,0,0,10,2010,0
29,24.3,29.0,20.9,61.0,0.0,10.0,17.6,27.8,1,0,1,0,5,2018,0
18,28.4,36.0,20.4,46.0,0.0,11.3,9.8,20.6,0,0,0,0,9,2010,0
9,15.6,19.0,13.0,83.0,0.0,7.6,8.1,14.8,1,0,0,0,4,2017,0
23,22.1,27.2,16.7,49.0,0.0,10.0,18.0,38.9,0,0,0,0,5,2016,0
11,20.1,26.0,16.0,61.0,0.0,10.0,12.8,22.2,0,0,0,0,5,2018,0
1,10.2,13.6,7.6,74.0,4.83,9.3,10.6,24.1,1,0,0,0,2,2012,0
16,14.7,19.5,10.6,64.0,0.0,10.0,13.9,24.1,0,0,0,0,12,2011,1
10,25.3,31.5,20.4,59.0,0.0,11.3,13.0,20.6,0,0,0,0,10,2012,1
9,9.9,13.0,7.8,75.0,22.61,9.0,13.5,25.9,1,0,1,0,1,2017,1
24,12.4,19.0,5.0,69.0,0.0,10.0,7.0,18.3,0,0,0,0,2,2014,0
19,25.2,30.7,21.0,55.0,0.0,10.9,20.0,29.4,0,0,0,0,7,2009,0
13,15.2,20.0,10.5,77.0,0.0,10.0,8.3,18.3,0,0,0,0,4,2015,0
13,16.7,22.6,12.0,71.0,0.0,9.8,13.3,29.4,1,0,0,0,3,2011,0
30,7.7,11.0,5.0,66.0,10.67,7.2,29.8,57.6,1,0,1,0,12,2014,0
1,22.4,26.0,19.0,54.0,0.0,11.1,30.0,50.0,0,0,0,0,6,2010,0
4,26.3,32.4,21.7,55.0,0.0,11.1,20.6,33.5,0,0,0,0,7,2013,0
19,19.0,24.0,16.0,72.0,0.0,10.0,8.5,18.3,0,0,0,0,10,2021,0
6,26.4,30.4,23.8,55.0,0.0,10.0,27.4,40.7,0,0,0,0,8,2016,0
23,14.6,18.8,11.9,82.0,24.38,10.0,11.3,24.1,0,0,0,0,12,2016,0
11,13.5,18.2,8.0,71.0,0.0,10.0,9.6,18.3,0,0,0,0,12,2015,0
7,29.4,36.2,20.6,41.0,0.0,10.0,12.2,20.6,0,0,0,0,7,2017,0
24,27.9,34.5,19.7,48.0,0.0,10.0,9.8,20.6,0,0,0,0,7,2014,0
